"unitid","year","metric","value"
174358,2024,"pct_female_athletes",8.71700429711479
174358,2024,"pct_male_athletes",21.2590299277606
174358,2024,"total_athletes_undup",348
174358,2024,"total_varsity_sports",12
174358,2024,"womens_varsity_sports",8
174437,2024,"female_athletes_undup",96
174437,2024,"male_athletes_undup",111
174437,2024,"mens_varsity_sports",5
174437,2024,"multi_sport_ratio",1.28502415458937
174437,2024,"pct_athletes_overall",32.2932917316693
174437,2024,"pct_female_athletes",28.1524926686217
174437,2024,"pct_male_athletes",37
174437,2024,"total_athletes_undup",207
174437,2024,"total_varsity_sports",11
174437,2024,"womens_varsity_sports",6
174491,2024,"female_athletes_undup",119
174491,2024,"male_athletes_undup",220
174491,2024,"mens_varsity_sports",9
174491,2024,"multi_sport_ratio",1.15929203539823
174491,2024,"pct_athletes_overall",25.6042296072508
174491,2024,"pct_female_athletes",16.3461538461538
174491,2024,"pct_male_athletes",36.9127516778523
174491,2024,"total_athletes_undup",339
174491,2024,"total_varsity_sports",18
174491,2024,"womens_varsity_sports",9
174525,2024,"female_athletes_undup",2
174525,2024,"male_athletes_undup",15
174525,2024,"mens_varsity_sports",3
174525,2024,"multi_sport_ratio",1.58823529411765
174525,2024,"pct_athletes_overall",26.984126984127
174525,2024,"pct_female_athletes",7.69230769230769
174525,2024,"pct_male_athletes",40.5405405405405
174525,2024,"total_athletes_undup",17
174525,2024,"total_varsity_sports",4
174525,2024,"womens_varsity_sports",1
174783,2024,"female_athletes_undup",182
174783,2024,"male_athletes_undup",200
174783,2024,"mens_varsity_sports",6
174783,2024,"multi_sport_ratio",1.09947643979058
174783,2024,"pct_athletes_overall",9.5309381237525
174783,2024,"pct_female_athletes",8.41813135985199
174783,2024,"pct_male_athletes",10.8342361863489
174783,2024,"total_athletes_undup",382
174783,2024,"total_varsity_sports",14
174783,2024,"womens_varsity_sports",8
174817,2024,"female_athletes_undup",175
174817,2024,"male_athletes_undup",174
174817,2024,"mens_varsity_sports",6
174817,2024,"multi_sport_ratio",1.1919770773639
174817,2024,"pct_athletes_overall",39.7042093287827
174817,2024,"pct_female_athletes",36.6108786610879
174817,2024,"pct_male_athletes",43.3915211970075
174817,2024,"total_athletes_undup",349
174817,2024,"total_varsity_sports",13
174817,2024,"womens_varsity_sports",7
174844,2024,"female_athletes_undup",245
174844,2024,"male_athletes_undup",339
174844,2024,"mens_varsity_sports",13
174844,2024,"multi_sport_ratio",1.35787671232877
174844,2024,"pct_athletes_overall",19.047619047619
174844,2024,"pct_female_athletes",13.641425389755
174844,2024,"pct_male_athletes",26.6929133858268
174844,2024,"total_athletes_undup",584
174844,2024,"total_varsity_sports",26
174844,2024,"womens_varsity_sports",13
174862,2024,"female_athletes_undup",93
174862,2024,"male_athletes_undup",197
174862,2024,"mens_varsity_sports",7
174862,2024,"multi_sport_ratio",1.35862068965517
174862,2024,"pct_athletes_overall",46.6237942122186
174862,2024,"pct_female_athletes",31.2080536912752
174862,2024,"pct_male_athletes",60.8024691358025
174862,2024,"total_athletes_undup",290
174862,2024,"total_varsity_sports",14
174862,2024,"womens_varsity_sports",7
174899,2024,"female_athletes_undup",193
174899,2024,"male_athletes_undup",293
174899,2024,"mens_varsity_sports",11
174899,2024,"multi_sport_ratio",1.07818930041152
174899,2024,"pct_athletes_overall",29.9445471349353
174899,2024,"pct_female_athletes",18.5398655139289
174899,2024,"pct_male_athletes",50.3436426116838
174899,2024,"total_athletes_undup",486
174899,2024,"total_varsity_sports",22
174899,2024,"womens_varsity_sports",11
174914,2024,"female_athletes_undup",239
174914,2024,"male_athletes_undup",319
174914,2024,"mens_varsity_sports",8
174914,2024,"multi_sport_ratio",1.23297491039427
174914,2024,"pct_athletes_overall",9.10871694417238
174914,2024,"pct_female_athletes",7.82580222658808
174914,2024,"pct_male_athletes",10.3841145833333
174914,2024,"total_athletes_undup",558
174914,2024,"total_varsity_sports",17
174914,2024,"womens_varsity_sports",9
175005,2024,"female_athletes_undup",162
175005,2024,"male_athletes_undup",0
175005,2024,"mens_varsity_sports",0
175005,2024,"multi_sport_ratio",1.1358024691358
175005,2024,"pct_athletes_overall",9.84802431610942
175005,2024,"pct_female_athletes",9.98766954377312
175005,2024,"pct_male_athletes",0
175005,2024,"total_athletes_undup",162
175005,2024,"total_varsity_sports",9
175005,2024,"womens_varsity_sports",9
175078,2024,"female_athletes_undup",147
175078,2024,"male_athletes_undup",228
175078,2024,"mens_varsity_sports",5
175078,2024,"multi_sport_ratio",1.264
175078,2024,"pct_athletes_overall",22.8241022519781
175078,2024,"pct_female_athletes",14.2166344294004
175078,2024,"pct_male_athletes",37.4384236453202
175078,2024,"total_athletes_undup",375
175078,2024,"total_varsity_sports",12
175078,2024,"womens_varsity_sports",7
175272,2024,"female_athletes_undup",170
175272,2024,"male_athletes_undup",225
175272,2024,"mens_varsity_sports",5
175272,2024,"multi_sport_ratio",1.15443037974684
175272,2024,"pct_athletes_overall",8.86246354049809
175272,2024,"pct_female_athletes",5.55011426705844
175272,2024,"pct_male_athletes",16.1406025824964
175272,2024,"total_athletes_undup",395
175272,2024,"total_varsity_sports",15
175272,2024,"womens_varsity_sports",10
175342,2024,"female_athletes_undup",123
175342,2024,"male_athletes_undup",207
175342,2024,"mens_varsity_sports",5
175342,2024,"multi_sport_ratio",1.21212121212121
175342,2024,"pct_athletes_overall",16.0349854227405
175342,2024,"pct_female_athletes",9.06411201179072
175342,2024,"pct_male_athletes",29.5292439372325
175342,2024,"total_athletes_undup",330
175342,2024,"total_varsity_sports",11
175342,2024,"womens_varsity_sports",6
175421,2024,"female_athletes_undup",117
175421,2024,"male_athletes_undup",273
175421,2024,"mens_varsity_sports",7
175421,2024,"multi_sport_ratio",1.14871794871795
175421,2024,"pct_athletes_overall",34.1506129597198
175421,2024,"pct_female_athletes",17.2312223858616
175421,2024,"pct_male_athletes",58.963282937365
175421,2024,"total_athletes_undup",390
175421,2024,"total_varsity_sports",13
175421,2024,"womens_varsity_sports",6
175430,2024,"female_athletes_undup",118
175430,2024,"male_athletes_undup",205
175430,2024,"mens_varsity_sports",9
175430,2024,"multi_sport_ratio",1.06811145510836
175430,2024,"pct_athletes_overall",67.5732217573222
175430,2024,"pct_female_athletes",50.6437768240343
175430,2024,"pct_male_athletes",83.6734693877551
175430,2024,"total_athletes_undup",323
175430,2024,"total_varsity_sports",19
175430,2024,"womens_varsity_sports",10
175616,2024,"female_athletes_undup",99
175616,2024,"male_athletes_undup",239
175616,2024,"mens_varsity_sports",7
175616,2024,"multi_sport_ratio",1.00887573964497
175616,2024,"pct_athletes_overall",23.6033519553073
175616,2024,"pct_female_athletes",13.0952380952381
175616,2024,"pct_male_athletes",35.3550295857988
175616,2024,"total_athletes_undup",338
175616,2024,"total_varsity_sports",13
175616,2024,"womens_varsity_sports",6
175856,2024,"female_athletes_undup",139
175856,2024,"male_athletes_undup",224
175856,2024,"mens_varsity_sports",5
175856,2024,"multi_sport_ratio",1.29476584022039
175856,2024,"pct_athletes_overall",8.76388218252052
175856,2024,"pct_female_athletes",5.32363079279969
175856,2024,"pct_male_athletes",14.6309601567603
175856,2024,"total_athletes_undup",363
175856,2024,"total_varsity_sports",12
175856,2024,"womens_varsity_sports",7
175980,2024,"female_athletes_undup",114
175980,2024,"male_athletes_undup",244
175980,2024,"mens_varsity_sports",8
175980,2024,"multi_sport_ratio",1.07821229050279
175980,2024,"pct_athletes_overall",65.9300184162063
175980,2024,"pct_female_athletes",46.1538461538462
175980,2024,"pct_male_athletes",82.4324324324324
175980,2024,"total_athletes_undup",358
175980,2024,"total_varsity_sports",16
175980,2024,"womens_varsity_sports",8
176017,2024,"female_athletes_undup",161
176017,2024,"male_athletes_undup",247
176017,2024,"mens_varsity_sports",6
176017,2024,"multi_sport_ratio",1.27450980392157
176017,2024,"pct_athletes_overall",1.99530516431925
176017,2024,"pct_female_athletes",1.36823319452707
176017,2024,"pct_male_athletes",2.84529432093077
176017,2024,"total_athletes_undup",408
176017,2024,"total_varsity_sports",14
176017,2024,"womens_varsity_sports",8
176035,2024,"female_athletes_undup",121
176035,2024,"male_athletes_undup",110
176035,2024,"mens_varsity_sports",6
176035,2024,"multi_sport_ratio",1.12121212121212
176035,2024,"pct_athletes_overall",15.9751037344398
176035,2024,"pct_female_athletes",10.4943625325238
176035,2024,"pct_male_athletes",37.542662116041
176035,2024,"total_athletes_undup",231
176035,2024,"total_varsity_sports",13
176035,2024,"womens_varsity_sports",7
176044,2024,"female_athletes_undup",90
176044,2024,"male_athletes_undup",176
176044,2024,"mens_varsity_sports",5
176044,2024,"multi_sport_ratio",1.25187969924812
176044,2024,"pct_athletes_overall",25.6509161041466
176044,2024,"pct_female_athletes",17.0132325141777
176044,2024,"pct_male_athletes",34.6456692913386
176044,2024,"total_athletes_undup",266
176044,2024,"total_varsity_sports",11
176044,2024,"womens_varsity_sports",6
176053,2024,"female_athletes_undup",142
176053,2024,"male_athletes_undup",269
176053,2024,"mens_varsity_sports",8
176053,2024,"multi_sport_ratio",1.09002433090024
176053,2024,"pct_athletes_overall",16.837361736993
176053,2024,"pct_female_athletes",10.0495399858457
176053,2024,"pct_male_athletes",26.1673151750973
176053,2024,"total_athletes_undup",411
176053,2024,"total_varsity_sports",16
176053,2024,"womens_varsity_sports",8
176080,2024,"female_athletes_undup",165
176080,2024,"male_athletes_undup",221
176080,2024,"mens_varsity_sports",6
176080,2024,"multi_sport_ratio",1.22020725388601
176080,2024,"pct_athletes_overall",2.28889943074004
176080,2024,"pct_female_athletes",1.89698781329041
176080,2024,"pct_male_athletes",2.70634337496939
176080,2024,"total_athletes_undup",386
176080,2024,"total_varsity_sports",13
176080,2024,"womens_varsity_sports",7
176318,2024,"female_athletes_undup",32
176318,2024,"male_athletes_undup",82
176318,2024,"mens_varsity_sports",5
176318,2024,"multi_sport_ratio",2.08771929824561
176318,2024,"pct_athletes_overall",27.2076372315036
176318,2024,"pct_female_athletes",14.9532710280374
176318,2024,"pct_male_athletes",40
176318,2024,"total_athletes_undup",114
176318,2024,"total_varsity_sports",11
176318,2024,"womens_varsity_sports",6
176336,2024,"female_athletes_undup",9
176336,2024,"male_athletes_undup",55
176336,2024,"mens_varsity_sports",2
176336,2024,"multi_sport_ratio",1.015625
176336,2024,"pct_athletes_overall",77.1084337349398
176336,2024,"pct_female_athletes",47.3684210526316
176336,2024,"pct_male_athletes",85.9375
176336,2024,"total_athletes_undup",64
176336,2024,"total_varsity_sports",3
176336,2024,"womens_varsity_sports",1
176372,2024,"female_athletes_undup",158
176372,2024,"male_athletes_undup",210
176372,2024,"mens_varsity_sports",7
176372,2024,"multi_sport_ratio",1.22826086956522
176372,2024,"pct_athletes_overall",4.24011982947344
176372,2024,"pct_female_athletes",2.8879546700786
176372,2024,"pct_male_athletes",6.54613466334165
176372,2024,"total_athletes_undup",368
176372,2024,"total_varsity_sports",15
176372,2024,"womens_varsity_sports",8
176406,2024,"female_athletes_undup",52
176406,2024,"male_athletes_undup",70
176406,2024,"mens_varsity_sports",4
176406,2024,"multi_sport_ratio",1.05737704918033
176406,2024,"pct_athletes_overall",20.265780730897
176406,2024,"pct_female_athletes",14.7727272727273
176406,2024,"pct_male_athletes",28
176406,2024,"total_athletes_undup",122
176406,2024,"total_varsity_sports",8
176406,2024,"womens_varsity_sports",4
176479,2024,"female_athletes_undup",182
176479,2024,"male_athletes_undup",188
176479,2024,"mens_varsity_sports",10
176479,2024,"multi_sport_ratio",1.11081081081081
176479,2024,"pct_athletes_overall",19.4839389152185
176479,2024,"pct_female_athletes",14.3307086614173
176479,2024,"pct_male_athletes",29.8887122416534
176479,2024,"total_athletes_undup",370
176479,2024,"total_varsity_sports",22
176479,2024,"womens_varsity_sports",12
176628,2024,"female_athletes_undup",177
176628,2024,"male_athletes_undup",299
176628,2024,"mens_varsity_sports",7
176628,2024,"multi_sport_ratio",1.00210084033613
176628,2024,"pct_athletes_overall",40.373197625106
176628,2024,"pct_female_athletes",24.1803278688525
176628,2024,"pct_male_athletes",66.8903803131991
176628,2024,"total_athletes_undup",476
176628,2024,"total_varsity_sports",15
176628,2024,"womens_varsity_sports",8
176664,2024,"female_athletes_undup",57
176664,2024,"male_athletes_undup",138
176664,2024,"mens_varsity_sports",4
176664,2024,"multi_sport_ratio",1.12307692307692
176664,2024,"pct_athletes_overall",58.0357142857143
176664,2024,"pct_female_athletes",47.5
176664,2024,"pct_male_athletes",63.8888888888889
176664,2024,"total_athletes_undup",195
176664,2024,"total_varsity_sports",7
176664,2024,"womens_varsity_sports",3
176789,2024,"female_athletes_undup",14
176789,2024,"male_athletes_undup",14
176789,2024,"mens_varsity_sports",1
176789,2024,"multi_sport_ratio",1.14285714285714
176789,2024,"pct_athletes_overall",26.1682242990654
176789,2024,"pct_female_athletes",24.1379310344828
176789,2024,"pct_male_athletes",28.5714285714286
176789,2024,"total_athletes_undup",28
176789,2024,"total_varsity_sports",3
176789,2024,"womens_varsity_sports",2
176910,2024,"female_athletes_undup",16
176910,2024,"male_athletes_undup",35
176910,2024,"mens_varsity_sports",2
176910,2024,"multi_sport_ratio",1.03921568627451
176910,2024,"pct_athletes_overall",44.3478260869565
176910,2024,"pct_female_athletes",40
176910,2024,"pct_male_athletes",46.6666666666667
176910,2024,"total_athletes_undup",51
176910,2024,"total_varsity_sports",4
176910,2024,"womens_varsity_sports",2
176947,2024,"female_athletes_undup",332
176947,2024,"male_athletes_undup",434
176947,2024,"mens_varsity_sports",8
176947,2024,"multi_sport_ratio",1.11749347258486
176947,2024,"pct_athletes_overall",73.8669238187078
176947,2024,"pct_female_athletes",62.406015037594
176947,2024,"pct_male_athletes",85.9405940594059
176947,2024,"total_athletes_undup",766
176947,2024,"total_varsity_sports",16
176947,2024,"womens_varsity_sports",8
176965,2024,"female_athletes_undup",141
176965,2024,"male_athletes_undup",357
176965,2024,"mens_varsity_sports",6
176965,2024,"multi_sport_ratio",1.29317269076305
176965,2024,"pct_athletes_overall",10.2532427424336
176965,2024,"pct_female_athletes",5.51427454047712
176965,2024,"pct_male_athletes",15.5217391304348
176965,2024,"total_athletes_undup",498
176965,2024,"total_varsity_sports",13
176965,2024,"womens_varsity_sports",7
177065,2024,"female_athletes_undup",158
177065,2024,"male_athletes_undup",182
177065,2024,"mens_varsity_sports",6
177065,2024,"multi_sport_ratio",1.30588235294118
177065,2024,"pct_athletes_overall",13.7987012987013
177065,2024,"pct_female_athletes",10.6111484217596
177065,2024,"pct_male_athletes",18.6666666666667
177065,2024,"total_athletes_undup",340
177065,2024,"total_varsity_sports",14
177065,2024,"womens_varsity_sports",8
177144,2024,"female_athletes_undup",183
177144,2024,"male_athletes_undup",380
177144,2024,"mens_varsity_sports",9
177144,2024,"multi_sport_ratio",1.05683836589698
177144,2024,"pct_athletes_overall",72.2721437740693
177144,2024,"pct_female_athletes",52.8901734104046
177144,2024,"pct_male_athletes",87.7598152424942
177144,2024,"total_athletes_undup",563
177144,2024,"total_varsity_sports",17
177144,2024,"womens_varsity_sports",8
177214,2024,"female_athletes_undup",196
177214,2024,"male_athletes_undup",246
177214,2024,"mens_varsity_sports",8
177214,2024,"multi_sport_ratio",1.19004524886878
177214,2024,"pct_athletes_overall",32.3099415204678
177214,2024,"pct_female_athletes",27.9202279202279
177214,2024,"pct_male_athletes",36.9369369369369
177214,2024,"total_athletes_undup",442
177214,2024,"total_varsity_sports",17
177214,2024,"womens_varsity_sports",9
177339,2024,"female_athletes_undup",163
177339,2024,"male_athletes_undup",314
177339,2024,"mens_varsity_sports",9
177339,2024,"multi_sport_ratio",1.12788259958071
177339,2024,"pct_athletes_overall",39.0983606557377
177339,2024,"pct_female_athletes",26.6775777414075
177339,2024,"pct_male_athletes",51.559934318555
177339,2024,"total_athletes_undup",477
177339,2024,"total_varsity_sports",18
177339,2024,"womens_varsity_sports",9
177472,2024,"female_athletes_undup",8
177472,2024,"male_athletes_undup",28
177472,2024,"mens_varsity_sports",0
177472,2024,"multi_sport_ratio",1
177472,2024,"pct_athletes_overall",0.786713286713287
177472,2024,"pct_female_athletes",0.313848568065908
177472,2024,"pct_male_athletes",1.38135175135668
177472,2024,"total_athletes_undup",36
177472,2024,"total_varsity_sports",0
177472,2024,"womens_varsity_sports",0
177542,2024,"female_athletes_undup",59
177542,2024,"male_athletes_undup",111
177542,2024,"mens_varsity_sports",5
177542,2024,"multi_sport_ratio",1.23529411764706
177542,2024,"pct_athletes_overall",47.3537604456825
177542,2024,"pct_female_athletes",34.5029239766082
177542,2024,"pct_male_athletes",59.0425531914894
177542,2024,"total_athletes_undup",170
177542,2024,"total_varsity_sports",9
177542,2024,"womens_varsity_sports",4
177551,2024,"female_athletes_undup",74
177551,2024,"male_athletes_undup",93
177551,2024,"mens_varsity_sports",4
177551,2024,"multi_sport_ratio",1
177551,2024,"pct_athletes_overall",19.9522102747909
177551,2024,"pct_female_athletes",13.3574007220217
177551,2024,"pct_male_athletes",32.8621908127208
177551,2024,"total_athletes_undup",167
177551,2024,"total_varsity_sports",9
177551,2024,"womens_varsity_sports",5
177940,2024,"female_athletes_undup",102
177940,2024,"male_athletes_undup",189
177940,2024,"mens_varsity_sports",7
177940,2024,"multi_sport_ratio",1.19931271477663
177940,2024,"pct_athletes_overall",23.0403800475059
177940,2024,"pct_female_athletes",14.3258426966292
177940,2024,"pct_male_athletes",34.3012704174229
177940,2024,"total_athletes_undup",291
177940,2024,"total_varsity_sports",14
177940,2024,"womens_varsity_sports",7
177968,2024,"female_athletes_undup",270
177968,2024,"male_athletes_undup",255
177968,2024,"mens_varsity_sports",8
177968,2024,"multi_sport_ratio",1.07047619047619
177968,2024,"pct_athletes_overall",12.9310344827586
177968,2024,"pct_female_athletes",11.088295687885
177968,2024,"pct_male_athletes",15.6923076923077
177968,2024,"total_athletes_undup",525
177968,2024,"total_varsity_sports",20
177968,2024,"womens_varsity_sports",12
178059,2024,"female_athletes_undup",211
178059,2024,"male_athletes_undup",286
178059,2024,"mens_varsity_sports",10
178059,2024,"multi_sport_ratio",1.2897384305835
178059,2024,"pct_athletes_overall",13.5940919037199
178059,2024,"pct_female_athletes",9.18989547038328
178059,2024,"pct_male_athletes",21.0294117647059
178059,2024,"total_athletes_undup",497
178059,2024,"total_varsity_sports",21
178059,2024,"womens_varsity_sports",11
178208,2024,"female_athletes_undup",36
178208,2024,"male_athletes_undup",45
178208,2024,"mens_varsity_sports",3
178208,2024,"multi_sport_ratio",1.06172839506173
178208,2024,"pct_athletes_overall",16.10337972167
178208,2024,"pct_female_athletes",22.7848101265823
178208,2024,"pct_male_athletes",13.0434782608696
178208,2024,"total_athletes_undup",81
178208,2024,"total_varsity_sports",6
178208,2024,"womens_varsity_sports",3
178244,2024,"female_athletes_undup",288
178244,2024,"male_athletes_undup",492
178244,2024,"mens_varsity_sports",14
178244,2024,"multi_sport_ratio",1.01153846153846
178244,2024,"pct_athletes_overall",60.0924499229584
178244,2024,"pct_female_athletes",41.9213973799127
178244,2024,"pct_male_athletes",80.5237315875614
178244,2024,"total_athletes_undup",780
178244,2024,"total_varsity_sports",27
178244,2024,"womens_varsity_sports",13
178341,2024,"female_athletes_undup",154
178341,2024,"male_athletes_undup",259
178341,2024,"mens_varsity_sports",5
178341,2024,"multi_sport_ratio",1.28571428571429
178341,2024,"pct_athletes_overall",16.6197183098592
178341,2024,"pct_female_athletes",10.3078982597055
178341,2024,"pct_male_athletes",26.1352169525732
178341,2024,"total_athletes_undup",413
178341,2024,"total_varsity_sports",11
178341,2024,"womens_varsity_sports",6
178369,2024,"female_athletes_undup",201
178369,2024,"male_athletes_undup",341
178369,2024,"mens_varsity_sports",14
178369,2024,"multi_sport_ratio",1.19557195571956
178369,2024,"pct_athletes_overall",39.2469225199131
178369,2024,"pct_female_athletes",35.7651245551601
178369,2024,"pct_male_athletes",41.6361416361416
178369,2024,"total_athletes_undup",542
178369,2024,"total_varsity_sports",27
178369,2024,"womens_varsity_sports",13
178387,2024,"female_athletes_undup",154
178387,2024,"male_athletes_undup",221
178387,2024,"mens_varsity_sports",5
178387,2024,"multi_sport_ratio",1.22133333333333
178387,2024,"pct_athletes_overall",18.9873417721519
178387,2024,"pct_female_athletes",13.1849315068493
178387,2024,"pct_male_athletes",27.3853779429988
178387,2024,"total_athletes_undup",375
178387,2024,"total_varsity_sports",13
178387,2024,"womens_varsity_sports",8
178396,2024,"female_athletes_undup",219
178396,2024,"male_athletes_undup",322
178396,2024,"mens_varsity_sports",7
178396,2024,"multi_sport_ratio",1.26617375231054
178396,2024,"pct_athletes_overall",2.35442597266951
178396,2024,"pct_female_athletes",1.7314990512334
178396,2024,"pct_male_athletes",3.11713455953533
178396,2024,"total_athletes_undup",541
178396,2024,"total_varsity_sports",16
178396,2024,"womens_varsity_sports",9
178402,2024,"female_athletes_undup",52
178402,2024,"male_athletes_undup",57
178402,2024,"mens_varsity_sports",4
178402,2024,"multi_sport_ratio",3.13761467889908
178402,2024,"pct_athletes_overall",1.82213306586426
178402,2024,"pct_female_athletes",1.43765551562068
178402,2024,"pct_male_athletes",2.41014799154334
178402,2024,"total_athletes_undup",109
178402,2024,"total_varsity_sports",10
178402,2024,"womens_varsity_sports",6
178411,2024,"female_athletes_undup",109
178411,2024,"male_athletes_undup",370
178411,2024,"mens_varsity_sports",8
178411,2024,"multi_sport_ratio",1.37578288100209
178411,2024,"pct_athletes_overall",9.4124582432698
178411,2024,"pct_female_athletes",9.33219178082192
178411,2024,"pct_male_athletes",9.43636827339964
178411,2024,"total_athletes_undup",479
178411,2024,"total_varsity_sports",13
178411,2024,"womens_varsity_sports",5
178420,2024,"female_athletes_undup",124
178420,2024,"male_athletes_undup",145
178420,2024,"mens_varsity_sports",7
178420,2024,"multi_sport_ratio",1.19702602230483
178420,2024,"pct_athletes_overall",7.08454042665262
178420,2024,"pct_female_athletes",5.84079133301931
178420,2024,"pct_male_athletes",8.66188769414576
178420,2024,"total_athletes_undup",269
178420,2024,"total_varsity_sports",15
178420,2024,"womens_varsity_sports",8
178615,2024,"female_athletes_undup",157
178615,2024,"male_athletes_undup",228
178615,2024,"mens_varsity_sports",6
178615,2024,"multi_sport_ratio",1.28051948051948
178615,2024,"pct_athletes_overall",15.6567710451403
178615,2024,"pct_female_athletes",10.651289009498
178615,2024,"pct_male_athletes",23.1472081218274
178615,2024,"total_athletes_undup",385
178615,2024,"total_varsity_sports",14
178615,2024,"womens_varsity_sports",8
178624,2024,"female_athletes_undup",151
178624,2024,"male_athletes_undup",275
178624,2024,"mens_varsity_sports",5
178624,2024,"multi_sport_ratio",1.32629107981221
178624,2024,"pct_athletes_overall",10.7494322482967
178624,2024,"pct_female_athletes",6.28381190178943
178624,2024,"pct_male_athletes",17.6282051282051
178624,2024,"total_athletes_undup",426
178624,2024,"total_varsity_sports",12
178624,2024,"womens_varsity_sports",7
178679,2024,"female_athletes_undup",29
178679,2024,"male_athletes_undup",42
178679,2024,"mens_varsity_sports",3
178679,2024,"multi_sport_ratio",1.02816901408451
178679,2024,"pct_athletes_overall",14.0316205533597
178679,2024,"pct_female_athletes",12.2362869198312
178679,2024,"pct_male_athletes",15.6133828996283
178679,2024,"total_athletes_undup",71
178679,2024,"total_varsity_sports",6
178679,2024,"womens_varsity_sports",3
178697,2024,"female_athletes_undup",52
178697,2024,"male_athletes_undup",71
178697,2024,"mens_varsity_sports",4
178697,2024,"multi_sport_ratio",1.05691056910569
178697,2024,"pct_athletes_overall",8.62552594670407
178697,2024,"pct_female_athletes",6.55737704918033
178697,2024,"pct_male_athletes",11.216429699842
178697,2024,"total_athletes_undup",123
178697,2024,"total_varsity_sports",8
178697,2024,"womens_varsity_sports",4
178721,2024,"female_athletes_undup",311
178721,2024,"male_athletes_undup",454
178721,2024,"mens_varsity_sports",9
178721,2024,"multi_sport_ratio",1.16993464052288
178721,2024,"pct_athletes_overall",30.5145592341444
178721,2024,"pct_female_athletes",25.59670781893
178721,2024,"pct_male_athletes",35.1393188854489
178721,2024,"total_athletes_undup",765
178721,2024,"total_varsity_sports",18
178721,2024,"womens_varsity_sports",9
179043,2024,"female_athletes_undup",254
179043,2024,"male_athletes_undup",344
179043,2024,"mens_varsity_sports",11
179043,2024,"multi_sport_ratio",1.13545150501672
179043,2024,"pct_athletes_overall",40.2693602693603
179043,2024,"pct_female_athletes",27.7292576419214
179043,2024,"pct_male_athletes",60.4569420035149
179043,2024,"total_athletes_undup",598
179043,2024,"total_varsity_sports",22
179043,2024,"womens_varsity_sports",11
179159,2024,"female_athletes_undup",181
179159,2024,"male_athletes_undup",173
179159,2024,"mens_varsity_sports",6
179159,2024,"multi_sport_ratio",1.35028248587571
179159,2024,"pct_athletes_overall",5.28358208955224
179159,2024,"pct_female_athletes",4.48686167575607
179159,2024,"pct_male_athletes",6.48912228057014
179159,2024,"total_athletes_undup",354
179159,2024,"total_varsity_sports",14
179159,2024,"womens_varsity_sports",8
179265,2024,"female_athletes_undup",155
179265,2024,"male_athletes_undup",137
179265,2024,"mens_varsity_sports",9
179265,2024,"multi_sport_ratio",1.25342465753425
179265,2024,"pct_athletes_overall",87.1641791044776
179265,2024,"pct_female_athletes",78.2828282828283
179265,2024,"pct_male_athletes",100
179265,2024,"total_athletes_undup",292
179265,2024,"total_varsity_sports",18
179265,2024,"womens_varsity_sports",9
179308,2024,"female_athletes_undup",67
179308,2024,"male_athletes_undup",91
179308,2024,"mens_varsity_sports",4
179308,2024,"multi_sport_ratio",1.00632911392405
179308,2024,"pct_athletes_overall",3.33614864864865
179308,2024,"pct_female_athletes",2.24606101240362
179308,2024,"pct_male_athletes",5.19110096976612
179308,2024,"total_athletes_undup",158
179308,2024,"total_varsity_sports",9
179308,2024,"womens_varsity_sports",5
179326,2024,"female_athletes_undup",175
179326,2024,"male_athletes_undup",263
179326,2024,"mens_varsity_sports",8
179326,2024,"multi_sport_ratio",1.33333333333333
179326,2024,"pct_athletes_overall",41.438032166509
179326,2024,"pct_female_athletes",28.6885245901639
179326,2024,"pct_male_athletes",58.8366890380313
179326,2024,"total_athletes_undup",438
179326,2024,"total_varsity_sports",18
179326,2024,"womens_varsity_sports",10
179548,2024,"female_athletes_undup",77
179548,2024,"male_athletes_undup",0
179548,2024,"mens_varsity_sports",0
179548,2024,"multi_sport_ratio",1
179548,2024,"pct_athletes_overall",20.3166226912929
179548,2024,"pct_female_athletes",21.0958904109589
179548,2024,"pct_male_athletes",0
179548,2024,"total_athletes_undup",77
179548,2024,"total_varsity_sports",4
179548,2024,"womens_varsity_sports",4
179557,2024,"female_athletes_undup",107
179557,2024,"male_athletes_undup",173
179557,2024,"mens_varsity_sports",4
179557,2024,"multi_sport_ratio",1.6
179557,2024,"pct_athletes_overall",4.95750708215297
179557,2024,"pct_female_athletes",3.20263394193355
179557,2024,"pct_male_athletes",7.49891634156914
179557,2024,"total_athletes_undup",280
179557,2024,"total_varsity_sports",11
179557,2024,"womens_varsity_sports",7
179566,2024,"female_athletes_undup",259
179566,2024,"male_athletes_undup",203
179566,2024,"mens_varsity_sports",6
179566,2024,"multi_sport_ratio",1.16450216450216
179566,2024,"pct_athletes_overall",4.01459854014599
179566,2024,"pct_female_athletes",3.6183291422185
179566,2024,"pct_male_athletes",4.66666666666667
179566,2024,"total_athletes_undup",462
179566,2024,"total_varsity_sports",16
179566,2024,"womens_varsity_sports",10
179867,2024,"female_athletes_undup",225
179867,2024,"male_athletes_undup",294
179867,2024,"mens_varsity_sports",7
179867,2024,"multi_sport_ratio",1.32947976878613
179867,2024,"pct_athletes_overall",6.91170595285657
179867,2024,"pct_female_athletes",5.60677797159232
179867,2024,"pct_male_athletes",8.40961098398169
179867,2024,"total_athletes_undup",519
179867,2024,"total_varsity_sports",15
179867,2024,"womens_varsity_sports",8
179894,2024,"female_athletes_undup",106
179894,2024,"male_athletes_undup",144
